India 	England 	India 	4 wickets 	Jaipur 	Oct 15, 2006 	ODI # 2429
India 	West Indies 	West Indies 	3 wickets 	Ahmedabad 	Oct 26, 2006 	ODI # 2437
India 	Australia 	Australia 	6 wickets 	Mohali 	Oct 29, 2006 	ODI # 2440
South Africa 	India 	South Africa 	157 runs 	Durban 	Nov 22, 2006 	ODI # 2447
South Africa 	India 	South Africa 	106 runs 	Cape Town 	Nov 26, 2006 	ODI # 2449
South Africa 	India 	South Africa 	80 runs 	Port Elizabeth 	Nov 29, 2006 	ODI # 2452
South Africa 	India 	South Africa 	9 wickets 	Centurion 	Dec 3, 2006 	ODI # 2458
India 	West Indies 	India 	14 runs 	Nagpur 	Jan 21, 2007 	ODI # 2480
India 	West Indies 	India 	20 runs 	Cuttack 	Jan 24, 2007 	ODI # 2485
India 	West Indies 	West Indies 	3 wickets 	Chennai 	Jan 27, 2007 	ODI # 2487
India 	West Indies 	India 	160 runs 	Vadodara 	Jan 31, 2007 	ODI # 2493
India 	Sri Lanka 	Sri Lanka 	5 runs 	Rajkot 	Feb 11, 2007 	ODI # 2520
India 	Sri Lanka 	India 	5 wickets 	Margao 	Feb 14, 2007 	ODI # 2522
India 	Sri Lanka 	India 	7 wickets 	Visakhapatnam 	Feb 17, 2007 	ODI # 2525
Bangladesh 	India 	Bangladesh 	5 wickets 	Port of Spain 	Mar 17, 2007 	ODI # 2538
Bermuda 	India 	India 	257 runs 	Port of Spain 	Mar 19, 2007 	ODI # 2542
India 	Sri Lanka 	Sri Lanka 	69 runs 	Port of Spain 	Mar 23, 2007 	ODI # 2550
Bangladesh 	India 	India 	5 wickets 	Dhaka 	May 10, 2007 	ODI # 2582
Bangladesh 	India 	India 	46 runs 	Dhaka 	May 12, 2007 	ODI # 2583
Ireland 	India 	India 	9 wickets 	Belfast 	Jun 23, 2007 	ODI # 2590
India 	South Africa 	South Africa 	4 wickets 	Belfast 	Jun 26, 2007 	ODI # 2592
India 	South Africa 	India 	6 wickets 	Belfast 	Jun 29, 2007 	ODI # 2593
India 	South Africa 	India 	6 wickets 	Belfast 	Jul 1, 2007 	ODI # 2595
Scotland 	India 	India 	7 wickets 	Glasgow 	Aug 16, 2007 	ODI # 2608
England 	India 	England 	104 runs 	Southampton 	Aug 21, 2007 	ODI # 2611
England 	India 	India 	9 runs 	Bristol 	Aug 24, 2007 	ODI # 2613
England 	India 	England 	42 runs 	Birmingham 	Aug 27, 2007 	ODI # 2616
England 	India 	England 	3 wickets 	Manchester 	Aug 30, 2007 	ODI # 2617
England 	India 	India 	38 runs 	Leeds 	Sep 2, 2007 	ODI # 2618
England 	India 	India 	2 wickets 	The Oval 	Sep 5, 2007 	ODI # 2619
England 	India 	England 	7 wickets 	Lord's 	Sep 8, 2007 	ODI # 2620
India 	Australia 	Australia 	84 runs 	Kochi 	Oct 2, 2007 	ODI # 2623
India 	Australia 	Australia 	47 runs 	Hyderabad (Deccan) 	Oct 5, 2007 	ODI # 2625
India 	Australia 	India 	8 runs 	Chandigarh 	Oct 8, 2007 	ODI # 2627
India 	Australia 	Australia 	9 wickets 	Vadodara 	Oct 11, 2007 	ODI # 2629
India 	Australia 	Australia 	18 runs 	Nagpur 	Oct 14, 2007 	ODI # 2631
India 	Australia 	India 	2 wickets 	Mumbai 	Oct 17, 2007 	ODI # 2632
India 	Pakistan 	India 	5 wickets 	Guwahati 	Nov 5, 2007 	ODI # 2643
India 	Pakistan 	Pakistan 	4 wickets 	Mohali 	Nov 8, 2007 	ODI # 2644
India 	Pakistan 	India 	46 runs 	Kanpur 	Nov 11, 2007 	ODI # 2645
India 	Pakistan 	India 	6 wickets 	Gwalior 	Nov 15, 2007 	ODI # 2646
India 	Pakistan 	Pakistan 	31 runs 	Jaipur 	Nov 18, 2007 	ODI # 2647
Australia 	India 	India 	5 wickets 	Melbourne 	Feb 10, 2008 	ODI # 2675
India 	Sri Lanka 	Sri Lanka 	8 wickets 	Canberra 	Feb 12, 2008 	ODI # 2676
Australia 	India 	Australia 	50 runs 	Adelaide 	Feb 17, 2008 	ODI # 2680
India 	Sri Lanka 	India 	2 wickets 	Adelaide 	Feb 19, 2008 	ODI # 2681
Australia 	India 	Australia 	18 runs 	Sydney 	Feb 24, 2008 	ODI # 2685
India 	Sri Lanka 	India 	7 wickets 	Hobart 	Feb 26, 2008 	ODI # 2686
Australia 	India 	India 	6 wickets 	Sydney 	Mar 2, 2008 	ODI # 2688
Australia 	India 	India 	9 runs 	Brisbane 	Mar 4, 2008 	ODI # 2689
India 	Pakistan 	India 	140 runs 	Dhaka 	Jun 10, 2008 	ODI # 2705
Bangladesh 	India 	India 	7 wickets 	Dhaka 	Jun 12, 2008 	ODI # 2706
India 	Pakistan 	Pakistan 	25 runs 	Dhaka 	Jun 14, 2008 	ODI # 2707
Hong Kong 	India 	India 	256 runs 	Karachi 	Jun 25, 2008 	ODI # 2716
Pakistan 	India 	India 	6 wickets 	Karachi 	Jun 26, 2008 	ODI # 2717
Bangladesh 	India 	India 	7 wickets 	Karachi 	Jun 28, 2008 	ODI # 2721
Pakistan 	India 	Pakistan 	8 wickets 	Karachi 	Jul 2, 2008 	ODI # 2730
India 	Sri Lanka 	India 	6 wickets 	Karachi 	Jul 3, 2008 	ODI # 2732
India 	Sri Lanka 	Sri Lanka 	100 runs 	Karachi 	Jul 6, 2008 	ODI # 2735
Sri Lanka 	India 	Sri Lanka 	8 wickets 	Dambulla 	Aug 18, 2008 	ODI # 2742
Sri Lanka 	India 	India 	3 wickets 	Dambulla 	Aug 20, 2008 	ODI # 2745
Sri Lanka 	India 	India 	33 runs 	Colombo (RPS) 	Aug 24, 2008 	ODI # 2750
Sri Lanka 	India 	India 	46 runs 	Colombo (RPS) 	Aug 27, 2008 	ODI # 2755
Sri Lanka 	India 	Sri Lanka 	112 runs 	Colombo (RPS) 	Aug 29, 2008 	ODI # 2756
India 	England 	India 	158 runs 	Rajkot 	Nov 14, 2008 	ODI # 2774
India 	England 	India 	54 runs 	Indore 	Nov 17, 2008 	ODI # 2777
India 	England 	India 	16 runs 	Kanpur 	Nov 20, 2008 	ODI # 2778
India 	England 	India 	19 runs 	Bangalore 	Nov 23, 2008 	ODI # 2781
India 	England 	India 	6 wickets 	Cuttack 	Nov 26, 2008 	ODI # 2783

Sri Lanka 	India 	India 	6 wickets 	Dambulla 	Jan 28, 2009 	ODI # 2806
Sri Lanka 	India 	India 	15 runs 	Colombo (RPS) 	Jan 31, 2009 	ODI # 2810
Sri Lanka 	India 	India 	147 runs 	Colombo (RPS) 	Feb 3, 2009 	ODI # 2813
Sri Lanka 	India 	India 	67 runs 	Colombo (RPS) 	Feb 5, 2009 	ODI # 2815
Sri Lanka 	India 	Sri Lanka 	68 runs 	Colombo (RPS) 	Feb 8, 2009 	ODI # 2818
New Zealand 	India 	India 	53 runs 	Napier 	Mar 3, 2009 	ODI # 2821
New Zealand 	India 	India 	58 runs 	Christchurch 	Mar 8, 2009 	ODI # 2823
New Zealand 	India 	India 	84 runs 	Hamilton 	Mar 11, 2009 	ODI # 2824
New Zealand 	India 	New Zealand 	8 wickets 	Auckland 	Mar 14, 2009 	ODI # 2825
West Indies 	India 	India 	20 runs 	Kingston 	Jun 26, 2009 	ODI # 2852
West Indies 	India 	West Indies 	8 wickets 	Kingston 	Jun 28, 2009 	ODI # 2853
West Indies 	India 	India 	6 wickets 	Gros Islet 	Jul 3, 2009 	ODI # 2854
India 	New Zealand 	India 	6 wickets 	Colombo (RPS) 	Sep 11, 2009 	ODI # 2886
Sri Lanka 	India 	Sri Lanka 	139 runs 	Colombo (RPS) 	Sep 12, 2009 	ODI # 2887
Sri Lanka 	India 	India 	46 runs 	Colombo (RPS) 	Sep 14, 2009 	ODI # 2889
India 	Pakistan 	Pakistan 	54 runs 	Centurion 	Sep 26, 2009 	ODI # 2898
India 	West Indies 	India 	7 wickets 	Johannesburg 	Sep 30, 2009 	ODI # 2904
India 	Australia 	Australia 	4 runs 	Vadodara 	Oct 25, 2009 	ODI # 2913
India 	Australia 	India 	99 runs 	Nagpur 	Oct 28, 2009 	ODI # 2915
India 	Australia 	India 	6 wickets 	Delhi 	Oct 31, 2009 	ODI # 2918
India 	Australia 	Australia 	24 runs 	Mohali 	Nov 2, 2009 	ODI # 2919
India 	Australia 	Australia 	3 runs 	Hyderabad (Deccan) 	Nov 5, 2009 	ODI # 2923
India 	Australia 	Australia 	6 wickets 	Guwahati 	Nov 8, 2009 	ODI # 2925
India 	Sri Lanka 	India 	3 runs 	Rajkot 	Dec 15, 2009 	ODI # 2932
India 	Sri Lanka 	Sri Lanka 	3 wickets 	Nagpur 	Dec 18, 2009 	ODI # 2933
India 	Sri Lanka 	India 	7 wickets 	Cuttack 	Dec 21, 2009 	ODI # 2934
India 	Sri Lanka 	India 	7 wickets 	Kolkata 	Dec 24, 2009 	ODI # 2935














